INFO 2025-08-31 17:23:05,773 autoreload 53951 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:10:02,026 basehttp 95739 6162575360 "OPTIONS /api/chat/folders/ HTTP/1.1" 200 0
INFO 2025-08-31 19:10:02,027 basehttp 95739 6230454272 "OPTIONS /api/files/?page=1 HTTP/1.1" 200 0
INFO 2025-08-31 19:10:02,031 basehttp 95739 6196228096 "OPTIONS /api/chat/conversations/ HTTP/1.1" 200 0
INFO 2025-08-31 19:10:02,031 basehttp 95739 6179401728 "OPTIONS /api/files/?page=1 HTTP/1.1" 200 0
INFO 2025-08-31 19:10:02,033 basehttp 95739 6213054464 "OPTIONS /api/chat/folders/ HTTP/1.1" 200 0
INFO 2025-08-31 19:10:02,045 basehttp 95739 6230454272 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:10:02,051 basehttp 95739 6213054464 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:10:02,051 basehttp 95739 6129496064 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:10:02,058 basehttp 95739 6196228096 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:10:02,061 basehttp 95739 6162575360 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:10:02,063 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:10:03,278 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:10:03,299 basehttp 95739 6162575360 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:10:08,229 basehttp 95739 6162575360 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:10:08,249 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:11:33,382 basehttp 95739 6196228096 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:11:33,465 basehttp 95739 6162575360 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:11:33,473 basehttp 95739 6213054464 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:11:33,477 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:11:33,489 basehttp 95739 6196228096 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:11:33,502 basehttp 95739 6213054464 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:11:34,551 basehttp 95739 6196228096 "OPTIONS /api/files/stats/ HTTP/1.1" 200 0
INFO 2025-08-31 19:11:34,551 basehttp 95739 6179401728 "OPTIONS /api/files/stats/ HTTP/1.1" 200 0
INFO 2025-08-31 19:11:34,564 services 95739 6179401728 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:34,574 basehttp 95739 6213054464 "GET /api/files/ HTTP/1.1" 200 1547
INFO 2025-08-31 19:11:34,587 basehttp 95739 6179401728 "GET /api/files/stats/ HTTP/1.1" 200 491
INFO 2025-08-31 19:11:34,597 basehttp 95739 6196228096 "GET /api/files/ HTTP/1.1" 200 1547
INFO 2025-08-31 19:11:34,599 services 95739 6213054464 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:34,608 basehttp 95739 6213054464 "GET /api/files/stats/ HTTP/1.1" 200 491
INFO 2025-08-31 19:11:44,121 basehttp 95739 6213054464 "OPTIONS /api/files/18de9568-35cc-4b30-a440-1532b7812a80/ HTTP/1.1" 200 0
INFO 2025-08-31 19:11:44,135 services 95739 6213054464 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:44,138 basehttp 95739 6213054464 "DELETE /api/files/18de9568-35cc-4b30-a440-1532b7812a80/ HTTP/1.1" 204 0
INFO 2025-08-31 19:11:44,157 basehttp 95739 6213054464 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:11:44,164 services 95739 6213054464 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:44,172 basehttp 95739 6213054464 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:11:54,452 basehttp 95739 6213054464 "OPTIONS /api/files/bf4ea2b4-c97b-45b1-aec7-4211bca729dd/ HTTP/1.1" 200 0
INFO 2025-08-31 19:11:54,463 services 95739 6213054464 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:54,464 basehttp 95739 6213054464 "DELETE /api/files/bf4ea2b4-c97b-45b1-aec7-4211bca729dd/ HTTP/1.1" 204 0
INFO 2025-08-31 19:11:54,478 basehttp 95739 6213054464 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:11:54,486 services 95739 6213054464 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:54,493 basehttp 95739 6213054464 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:11:55,925 autoreload 95739 8458497152 /Users/bro/PROJECTS/instant-be/apps/files/services.py changed, reloading.
INFO 2025-08-31 19:11:56,293 autoreload 4211 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:11:57,968 services 4211 6177812480 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:57,968 basehttp 4211 6160986112 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:11:57,968 basehttp 4211 6211465216 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:11:57,978 basehttp 4211 6194638848 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:11:57,984 basehttp 4211 6160986112 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:11:57,989 basehttp 4211 6228291584 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:11:57,992 basehttp 4211 6177812480 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:11:57,995 basehttp 4211 6211465216 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:11:58,001 services 4211 6228291584 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:11:58,008 basehttp 4211 6228291584 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:11:58,850 basehttp 4211 6228291584 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 19:11:58,858 basehttp 4211 6211465216 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 2990
INFO 2025-08-31 19:11:58,867 basehttp 4211 6177812480 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 19:12:01,909 basehttp 4211 6177812480 "OPTIONS /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/delete/ HTTP/1.1" 200 0
INFO 2025-08-31 19:12:01,924 basehttp 4211 6177812480 "DELETE /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/delete/ HTTP/1.1" 200 47
INFO 2025-08-31 19:12:01,946 basehttp 4211 6177812480 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:12:02,113 basehttp 4211 6211465216 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:12:02,120 basehttp 4211 6177812480 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 19:12:02,124 basehttp 4211 6228291584 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:12:02,132 basehttp 4211 6160986112 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:12:02,134 basehttp 4211 6177812480 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:12:02,136 basehttp 4211 6211465216 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 19:13:12,929 services 4211 6177812480 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:13:12,937 basehttp 4211 6211465216 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:13:12,945 basehttp 4211 6177812480 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:13:12,953 basehttp 4211 6160986112 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:13:12,956 services 4211 6211465216 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:13:12,963 basehttp 4211 6211465216 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:13:18,368 services 4211 6211465216 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:13:18,377 services 4211 6211465216 Successfully uploaded file: Atomic habits  PDFDrive_17e38334.pdf
INFO 2025-08-31 19:13:33,902 services 4211 6211465216 Webhook file upload sent successfully for file: 17cdec4e-a1c9-4359-93e9-84bff03ee306
INFO 2025-08-31 19:13:33,903 services 4211 6211465216 File uploaded successfully: 17cdec4e-a1c9-4359-93e9-84bff03ee306
INFO 2025-08-31 19:13:33,913 basehttp 4211 6211465216 "POST /api/files/upload/ HTTP/1.1" 201 820
INFO 2025-08-31 19:13:33,914 basehttp 4211 6211465216 - Broken pipe from ('127.0.0.1', 49666)
INFO 2025-08-31 19:14:24,150 basehttp 4211 6228291584 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:24,150 services 4211 6177812480 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:24,152 basehttp 4211 6194638848 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:24,163 basehttp 4211 6160986112 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:14:24,168 basehttp 4211 6228291584 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:24,169 basehttp 4211 6211465216 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:24,175 basehttp 4211 6177812480 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:14:24,182 services 4211 6211465216 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:24,183 basehttp 4211 6194638848 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:14:24,191 basehttp 4211 6211465216 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:14:25,341 services 4211 6194638848 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:25,342 basehttp 4211 6228291584 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:25,349 basehttp 4211 6177812480 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:25,356 basehttp 4211 6211465216 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:14:25,358 basehttp 4211 6160986112 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:25,362 basehttp 4211 6228291584 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:25,362 basehttp 4211 6194638848 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:14:25,372 services 4211 6160986112 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:25,376 basehttp 4211 6177812480 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:14:25,381 basehttp 4211 6160986112 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:14:27,227 basehttp 4211 6160986112 "OPTIONS /api/files/17cdec4e-a1c9-4359-93e9-84bff03ee306/ HTTP/1.1" 200 0
INFO 2025-08-31 19:14:27,244 services 4211 6160986112 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:27,247 basehttp 4211 6160986112 "DELETE /api/files/17cdec4e-a1c9-4359-93e9-84bff03ee306/ HTTP/1.1" 204 0
INFO 2025-08-31 19:14:27,271 basehttp 4211 6160986112 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:27,279 services 4211 6160986112 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:27,293 basehttp 4211 6160986112 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:14:29,072 services 4211 6177812480 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:29,073 basehttp 4211 6228291584 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:29,074 basehttp 4211 6194638848 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:29,081 basehttp 4211 6160986112 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:29,094 basehttp 4211 6211465216 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:29,101 basehttp 4211 6177812480 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:14:29,110 basehttp 4211 6228291584 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:29,110 basehttp 4211 6194638848 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:14:29,121 services 4211 6211465216 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:29,133 basehttp 4211 6211465216 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:14:33,980 services 4211 6211465216 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:14:33,986 services 4211 6211465216 Successfully uploaded file: Atomic habits  PDFDrive_aff66398.pdf
INFO 2025-08-31 19:14:48,742 services 4211 6211465216 Webhook file upload sent successfully for file: 644b040b-8993-4fbf-a431-a017ae51a122
INFO 2025-08-31 19:14:48,742 services 4211 6211465216 File uploaded successfully: 644b040b-8993-4fbf-a431-a017ae51a122
INFO 2025-08-31 19:14:48,756 basehttp 4211 6211465216 "POST /api/files/upload/ HTTP/1.1" 201 820
INFO 2025-08-31 19:14:48,758 basehttp 4211 6211465216 - Broken pipe from ('127.0.0.1', 50548)
INFO 2025-08-31 19:16:02,739 autoreload 4211 8458497152 /Users/bro/PROJECTS/instant-be/apps/files/services.py changed, reloading.
INFO 2025-08-31 19:16:03,152 autoreload 6322 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:16:21,403 services 6322 6215610368 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:21,410 basehttp 6322 6232436736 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:21,411 basehttp 6322 6249263104 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:21,436 basehttp 6322 6266662912 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:21,439 basehttp 6322 6232436736 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:21,439 basehttp 6322 6198784000 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:16:21,453 basehttp 6322 6215610368 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:16:21,533 basehttp 6322 6266662912 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:16:21,533 services 6322 6232436736 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:21,553 basehttp 6322 6232436736 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:16:23,647 basehttp 6322 6232436736 "OPTIONS /api/files/644b040b-8993-4fbf-a431-a017ae51a122/ HTTP/1.1" 200 0
INFO 2025-08-31 19:16:23,668 services 6322 6232436736 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:23,671 basehttp 6322 6232436736 "DELETE /api/files/644b040b-8993-4fbf-a431-a017ae51a122/ HTTP/1.1" 204 0
INFO 2025-08-31 19:16:23,689 basehttp 6322 6232436736 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:23,697 services 6322 6232436736 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:23,712 basehttp 6322 6232436736 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:16:25,168 services 6322 6266662912 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:25,171 basehttp 6322 6232436736 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:25,174 basehttp 6322 6215610368 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:25,178 basehttp 6322 6198784000 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:25,187 basehttp 6322 6266662912 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:16:25,194 basehttp 6322 6249263104 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:25,197 basehttp 6322 6215610368 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:25,197 basehttp 6322 6232436736 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:25,200 services 6322 6198784000 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:25,209 basehttp 6322 6198784000 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:16:35,830 services 6322 6215610368 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:35,831 basehttp 6322 6249263104 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:35,833 basehttp 6322 6232436736 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:35,835 basehttp 6322 6198784000 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:35,846 basehttp 6322 6232436736 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:35,846 basehttp 6322 6266662912 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:35,851 basehttp 6322 6249263104 "GET /api/files/ HTTP/1.1" 200 2
INFO 2025-08-31 19:16:35,851 basehttp 6322 6215610368 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:16:35,861 services 6322 6266662912 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:35,868 basehttp 6322 6266662912 "GET /api/files/stats/ HTTP/1.1" 200 174
INFO 2025-08-31 19:16:39,775 services 6322 6266662912 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:39,784 services 6322 6266662912 Successfully uploaded file: Atomic habits  PDFDrive_e6f78e25.pdf
INFO 2025-08-31 19:16:40,457 services 6322 6266662912 Webhook notification sent successfully for file: 32e3d354-dcb3-4c22-a357-4396acaa7710
INFO 2025-08-31 19:16:40,457 services 6322 6266662912 File uploaded successfully: 32e3d354-dcb3-4c22-a357-4396acaa7710
INFO 2025-08-31 19:16:40,468 basehttp 6322 6266662912 "POST /api/files/upload/ HTTP/1.1" 201 820
INFO 2025-08-31 19:16:40,496 basehttp 6322 6266662912 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:16:40,507 services 6322 6266662912 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:40,518 basehttp 6322 6266662912 "GET /api/files/stats/ HTTP/1.1" 200 354
INFO 2025-08-31 19:16:45,374 basehttp 6322 6266662912 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:16:45,391 basehttp 6322 6249263104 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:16:58,607 services 6322 6249263104 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:58,613 services 6322 6249263104 Successfully uploaded file: Atomic habits  PDFDrive_8ca6bf4b.pdf
INFO 2025-08-31 19:16:59,289 services 6322 6249263104 Webhook notification sent successfully for file: b9d69fcf-d091-40cd-bc46-7d29b7b41fcd
INFO 2025-08-31 19:16:59,290 services 6322 6249263104 File uploaded successfully: b9d69fcf-d091-40cd-bc46-7d29b7b41fcd
INFO 2025-08-31 19:16:59,302 basehttp 6322 6249263104 "POST /api/files/upload/ HTTP/1.1" 201 820
INFO 2025-08-31 19:16:59,337 services 6322 6266662912 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:16:59,338 basehttp 6322 6249263104 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:16:59,342 services 6322 6266662912 Successfully uploaded file: Atomic habits  PDFDrive_5f4f7b70.pdf
INFO 2025-08-31 19:17:00,009 services 6322 6266662912 Webhook notification sent successfully for file: 459c9556-5164-4632-a978-8a6b90b6fc09
INFO 2025-08-31 19:17:00,009 services 6322 6266662912 File uploaded successfully: 459c9556-5164-4632-a978-8a6b90b6fc09
INFO 2025-08-31 19:17:00,021 basehttp 6322 6266662912 "POST /api/files/upload/ HTTP/1.1" 201 820
INFO 2025-08-31 19:17:00,054 basehttp 6322 6249263104 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:17:00,058 basehttp 6322 6266662912 "POST /api/chat/conversations/ HTTP/1.1" 201 320
INFO 2025-08-31 19:17:00,064 basehttp 6322 6249263104 "OPTIONS /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 0
INFO 2025-08-31 19:17:00,079 basehttp 6322 6266662912 "GET /api/chat/conversations/ HTTP/1.1" 200 322
INFO 2025-08-31 19:17:00,082 basehttp 6322 6249263104 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2
INFO 2025-08-31 19:17:00,095 views 6322 6249263104 ChatStreamView POST called by user: bro (bro sultan)
INFO 2025-08-31 19:17:00,095 views 6322 6249263104 Request data: {'message': 'give me 5 habits', 'conversation_id': '0274b94e-b802-4aa2-aa2e-42be8d15e706'}
INFO 2025-08-31 19:17:00,098 views 6322 6249263104 Serializer validated data: OrderedDict({'message': 'give me 5 habits', 'conversation_id': UUID('0274b94e-b802-4aa2-aa2e-42be8d15e706')})
INFO 2025-08-31 19:17:00,098 views 6322 6249263104 Starting generate_stream function
INFO 2025-08-31 19:17:00,098 views 6322 6249263104 About to call process_chat_message_stream
INFO 2025-08-31 19:17:05,575 views 6322 6249263104 Stream completed with 85 chunks
INFO 2025-08-31 19:17:05,575 basehttp 6322 6249263104 "POST /api/chat/stream/ HTTP/1.1" 200 28218
INFO 2025-08-31 19:20:01,794 views 6322 6198784000 ChatStreamView POST called by user: bro (bro sultan)
INFO 2025-08-31 19:20:01,796 views 6322 6198784000 Request data: {'message': 'give me 5 habits in my uploaded pdf', 'conversation_id': '0274b94e-b802-4aa2-aa2e-42be8d15e706'}
INFO 2025-08-31 19:20:01,804 views 6322 6198784000 Serializer validated data: OrderedDict({'message': 'give me 5 habits in my uploaded pdf', 'conversation_id': UUID('0274b94e-b802-4aa2-aa2e-42be8d15e706')})
INFO 2025-08-31 19:20:01,804 views 6322 6198784000 Starting generate_stream function
INFO 2025-08-31 19:20:01,804 views 6322 6198784000 About to call process_chat_message_stream
INFO 2025-08-31 19:20:10,282 views 6322 6198784000 Stream completed with 44 chunks
INFO 2025-08-31 19:20:10,282 basehttp 6322 6198784000 "POST /api/chat/stream/ HTTP/1.1" 200 14417
INFO 2025-08-31 19:20:18,334 basehttp 6322 6215610368 "OPTIONS /api/chat/feedback/ HTTP/1.1" 200 0
ERROR 2025-08-31 19:20:18,910 services 6322 6215610368 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:20:21,437 services 6322 6215610368 RAG API feedback request failed: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:20:21,437 services 6322 6215610368 Feedback service error: Failed to submit feedback to RAG service: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:20:21,440 log 6322 6215610368 Internal Server Error: /api/chat/feedback/
ERROR 2025-08-31 19:20:21,441 basehttp 6322 6215610368 "POST /api/chat/feedback/ HTTP/1.1" 500 168
ERROR 2025-08-31 19:21:18,946 services 6322 6215610368 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:21:19,967 services 6322 6215610368 RAG API feedback request failed: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:21:19,967 services 6322 6215610368 Feedback service error: Failed to submit feedback to RAG service: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:21:19,968 log 6322 6215610368 Internal Server Error: /api/chat/feedback/
ERROR 2025-08-31 19:21:19,969 basehttp 6322 6215610368 "POST /api/chat/feedback/ HTTP/1.1" 500 168
INFO 2025-08-31 19:23:54,716 autoreload 6322 8458497152 /Users/bro/PROJECTS/instant-be/apps/chat/views.py changed, reloading.
INFO 2025-08-31 19:23:55,068 autoreload 9925 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:26:49,226 basehttp 9925 6169653248 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:26:49,240 basehttp 9925 6136000512 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:26:49,240 basehttp 9925 6186479616 "GET /api/chat/conversations/0274b94e-b802-4aa2-aa2e-42be8d15e706/history/ HTTP/1.1" 200 2493
INFO 2025-08-31 19:26:49,243 basehttp 9925 6152826880 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:26:49,243 basehttp 9925 6205026304 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:26:49,259 basehttp 9925 6169653248 "GET /api/chat/conversations/ HTTP/1.1" 200 549
INFO 2025-08-31 19:26:49,270 basehttp 9925 6152826880 "GET /api/files/?page=1 HTTP/1.1" 200 2320
INFO 2025-08-31 19:26:55,027 views 9925 6152826880 Webhook feedback sent successfully: 
ERROR 2025-08-31 19:26:55,575 services 9925 6152826880 RAG API feedbacks request failed: 404 Client Error: Not Found for url: https://n8n.omadligrouphq.com/webhook/8ab1aff6-af35-4fd3-8098-eceedfc97ac0?status=false
ERROR 2025-08-31 19:26:56,589 services 9925 6152826880 RAG API feedback request failed: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:26:56,589 services 9925 6152826880 Feedback service error: Failed to submit feedback to RAG service: Expecting value: line 1 column 1 (char 0)
ERROR 2025-08-31 19:26:56,593 log 9925 6152826880 Internal Server Error: /api/chat/feedback/
ERROR 2025-08-31 19:26:56,594 basehttp 9925 6152826880 "POST /api/chat/feedback/ HTTP/1.1" 500 188
INFO 2025-08-31 19:28:26,206 autoreload 9925 8458497152 /Users/bro/PROJECTS/instant-be/apps/files/services.py changed, reloading.
